Text,Label
"This does not have my approval.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"This is not approved from my end.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"Unfortunately, I cannot approve this.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Approval is withheld pending further review.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I didn't approve that yesterday.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"We cannot endorse this proposal.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"We are still reviewing your application.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"I don't approve.",NOT_APPROVED
"I do not endorse this request.",NOT_APPROVED
"Approval is not possible at the moment.",NOT_APPROVED
"We cannot move forward with your approval.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"I'm sorry, but I cannot give my approval.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"I have not signed off on this.",NOT_APPROVED
"Unfortunately, I have to decline.",NOT_APPROVED
"I'm not in a position to approve.",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Your request is still under consideration.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
"We are unable to provide approval at this time.",NOT_APPROVED
"Can you provide more details?",NOT_APPROVED
"This has not been approved yet.",NOT_APPROVED
"This does not have my approval.",NOT_APPROVED
